symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredstock,proceedsFromIssuanceOfCommonStock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
MKTO,2013-06-30,USD,0.0,0,0,0,0,0.0,5863000.0,0,0.0,0,0.0,88842000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MMDMU,2017-03-31,USD,-3.46,0,0,0,0,0.0,0.0,0,0.0,0,-1876834.69,72.3,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5.52
MM,2012-03-31,USD,-6693000.0,0,0,0,0,447000.0,588000.0,-1808000,0.0,0,-588000.0,-293000.0,0,0,0,0,0.0,0.0,0,0,0,0,52000.0,0,-7569000,5000,-3973000.0
MNPR,2019-12-31,USD,-668705.0,0,0,304229,-109878,0.0,0.0,0,0.0,-1224895,0.0,9386869.0,0,0,0,0,0.0,0.0,0,0,0,0,10332220.0,0,8719389,0,-1206859.0
MOBI,2010-12-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,27902000.0
MOGU,2018-12-31,CNY,89501.32,0,0,0,0,212808.38,26572.62,0,-15151.44,0,-241654.79,1308323.83,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-129544.62
MOHO,2019-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1977000.0
MONT,2013-09-30,USD,23102000.0,0,0,0,0,0.0,1160000.0,0,957000.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,8041000.0
MORF,2019-06-30,USD,-14068000.0,0,0,0,0,199000.0,497000.0,0,0.0,-9433000,17681000.0,-1833000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-9433000.0
MPACU,2017-03-31,USD,-46761.0,0,0,0,0,0.0,0.0,0,0.0,0,-325074631.0,326129911.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-25279.0
MPSX,2015-09-30,USD,33019000.0,0,0,0,0,0.0,12321000.0,0,933000.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,13007000.0
MRD,2014-06-30,USD,177747000.0,0,0,0,0,0.0,467835000.0,0,0.0,0,0.0,244234000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MRSN,2017-06-30,USD,-9689000.0,0,0,0,0,229000.0,-143000.0,0,0.0,-8947000,-44109000.0,-1664000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-8946000.0
MRUS,2016-06-30,USD,-6000000.0,0,0,0,0,0.0,194000.0,0,0.0,0,0.0,55958000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-5000000.0
MSBI,2016-06-30,USD,-25234000.0,0,0,0,0,0.0,1001000.0,0,0.0,6790000,-185197000.0,121322000.0,23365000,0,0,0,-4272000.0,2135000.0,0,0,0,0,71698000.0,0,-39050000,0,6789000.0
MSC,2018-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-8094000.0
MTC,2018-12-31,USD,-1870350.0,0,0,0,0,27310.0,23860.0,0,0.0,0,-66310.0,1848890.0,0,0,0,0,0.0,0.0,0,0,0,0,1666870.0,0,0,0,-2349000.0
MUDSU,2017-12-31,USD,-165.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,75000.0,0,0,0,0,0.0,0.0,0,0,0,0,75000.0,0,0,0,-8352.0
MULE,2017-03-31,USD,-215000.0,0,0,0,0,954000.0,1361000.0,0,0.0,0,15213000.0,237646000.0,0,0,0,0,0.0,0.0,0,0,0,0,237646000.0,0,0,0,-10141000.0
MVNR,2013-09-30,USD,0.0,0,0,0,0,0.0,1962000.0,0,0.0,0,0.0,20017000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MWK,2019-06-30,USD,-4366000.0,0,0,0,0,40000.0,11000.0,0,-2514000.0,-16879000,-11000.0,30937000.0,0,0,0,0,0.0,0.0,0,0,0,0,30902000.0,0,0,0,-16879000.0
MXPT,2015-03-31,USD,1756000.0,0,0,0,0,2127000.0,1561000.0,9655000,0.0,0,-2822000.0,53452000.0,0,0,0,0,0.0,0.0,0,0,0,0,69759000.0,0,52384000,-2000,-8121000.0
MYCC,2013-09-30,USD,66820000.0,0,0,0,0,0.0,42066000.0,0,0.0,0,0.0,0.0,0,0,0,0,-35000000.0,-35000000.0,0,0,0,0,0.0,0,0,0,0.0
MYFW,2018-06-30,USD,-10141000.0,0,0,0,0,577000.0,125000.0,0,0.0,1048000,-20913000.0,52442000.0,0,0,0,0,-562000.0,-562000.0,562000,0,0,0,1909000.0,0,0,0,1048000.0
MYOV,2016-09-30,USD,-687000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,760000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-53683000.0
MY,2010-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,26824000.0
NAP,2014-09-30,USD,15029000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,20782000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NBACU,2019-12-31,USD,-175.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,-5149.0,0,0,0,0,0.0,0.0,0,0,0,0,25000.0,0,0,0,-175.0
NBLX,2016-09-30,USD,33564000.0,0,0,0,0,2290000.0,6600000.0,0,0.0,22367000,-4336000.0,2783000.0,0,0,0,0,-42480000.0,-42480000.0,0,0,0,0,0.0,0,32011000,0,21138000.0
NCFT,2013-09-30,USD,21119000.0,0,0,0,0,0.0,5813000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NCNA,2017-09-30,USD,-1935000.0,0,0,0,0,37000.0,364000.0,0,0.0,0,-389000.0,-911000.0,0,0,0,0,0.0,0.0,0,0,0,0,39977000.0,0,0,0,-13658000.0
NCNO,2020-07-31,USD,23477000.0,0,0,0,0,1757000.0,1861000.0,0,0.0,0,-1861000.0,268002000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-14646000.0
NCOM,2015-03-31,USD,2548000.0,962000,0,-1902000,157000,111000.0,332000.0,-24000,0.0,2387000,-32818000.0,62509000.0,0,0,0,0,539000.0,0.0,0,0,0,0,34495000.0,0,26472000,0,1921000.0
NCSM,2017-03-31,USD,6304000.0,0,0,0,0,6586000.0,1581000.0,11848000,521000.0,6348000,-6382000.0,-2385000.0,0,0,0,0,0.0,0.0,0,0,0,0,-583000.0,0,-6295000,-92000,6550000.0
NDRM,2014-09-30,USD,0.0,0,0,0,0,0.0,120000.0,0,0.0,0,0.0,7819000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NEFF,2014-12-31,USD,94086000.0,0,0,0,0,0.0,162192000.0,0,0.0,0,0.0,33644000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1599000.0
NEOT,2014-12-31,USD,0.0,0,0,0,0,0.0,18000.0,0,0.0,0,0.0,81174000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NETS,2017-03-31,USD,-78525000.0,0,0,0,0,8091000.0,684000.0,0,-38952000.0,0,-2251000.0,17006000.0,0,0,0,0,0.0,0.0,0,0,0,0,424533000.0,0,0,0,-37508000.0
NEWA,2017-06-30,USD,1172000.0,0,0,0,0,46927.0,741180.0,0,-2465164.0,0,-161472.0,-396986.0,0,0,0,0,0.0,0.0,0,0,0,0,3555663.0,0,0,0,16000.0
NEW,2018-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-28255848.83
NEXA,2017-09-30,USD,315781000.0,0,0,0,0,65160000.0,130740000.0,0,11621000.0,0,-4264000.0,-163320000.0,0,0,0,0,-45010000.0,-45010000.0,0,0,0,0,306431000.0,0,0,0,69695000.0
NFE,2018-12-31,USD,-40071000.0,0,0,0,0,1258000.0,68290000.0,9870000,-3195000.0,-34763000,-72320000.0,145040000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-34729000.0
NGM,2019-03-31,USD,-9342000.0,0,0,0,0,1508000.0,1766000.0,3669000,0.0,-9342000,2493000.0,-3000.0,0,0,0,0,0.0,0.0,0,0,0,0,-3000.0,0,-9610000,0,-8268000.0
NHWK,2005-12-31,USD,11529000.0,0,0,0,0,0.0,2842000.0,0,0.0,0,0.0,0.0,0,0,0,0,-13000000.0,-13000000.0,0,0,0,0,0.0,0,0,0,0.0
NIO,2018-09-30,USD,-247092838.74,0,0,0,0,20358135.95,110382302.84,0,-93185808.5,0,-465216119.03,1041395856.69,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-1420437479.07
NITE,2017-09-30,USD,-9707000.0,0,0,0,0,51000.0,52000.0,0,0.0,0,-52000.0,-1604000.0,0,0,0,0,0.0,0.0,0,0,0,0,38837500.0,0,0,0,-8211000.0
NIU,2018-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-314238.52
NKTX,2020-06-30,USD,-10241460.0,0,0,0,0,140703.0,2486757.0,0,0.0,0,2813243.0,8813665.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-51065117.0
NMBL,2013-10-31,USD,0.0,0,0,0,0,0.0,8152000.0,0,0.0,0,0.0,6415000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NMRK,2017-12-31,USD,342669000.0,0,0,0,0,89115000.0,5736000.0,0,711395000.0,-45538000,11497000.0,-370305000.0,0,0,0,0,-101731000.0,-101731000.0,0,0,0,0,304290000.0,0,0,0,-46171000.0
NNOX,2020-09-30,USD,-3440000.0,0,0,0,0,0.0,0.0,0,0.0,0,-1280000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-11055000.0
NORD,2014-02-28,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,10800000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,14600000.0
NOVA,2019-06-30,USD,-31264000.0,0,0,0,0,11631000.0,95894000.0,0,0.0,-49807000,-124730000.0,176203000.0,0,0,0,0,0.0,0.0,0,-484000,0,0,-256000.0,0,0,0,-50738000.0
NTGN,2018-06-30,USD,-14623000.0,0,0,0,0,362000.0,817000.0,0,0.0,0,8983000.0,92012000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-18899000.0
NTI,2012-06-30,USD,99900000.0,0,0,0,0,0.0,12400000.0,0,4000000.0,0,0.0,0.0,0,0,0,0,-40000000.0,-40000000.0,0,0,0,0,0.0,0,0,0,245600000.0
NTST,2020-06-30,USD,905000.0,0,0,0,0,3116000.0,0.0,0,0.0,-405000,-141477000.0,-1320000.0,0,0,0,0,-6000.0,-6000.0,0,0,0,0,0.0,0,0,0,-294000.0
NVET,2014-12-31,USD,0.0,0,0,0,0,0.0,176000.0,0,0.0,0,0.0,24000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NVLS,2015-06-30,USD,0.0,0,0,0,0,0.0,87000.0,0,0.0,0,0.0,80876000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
NXTC,2019-03-31,USD,-7080000.0,0,0,0,0,563000.0,935000.0,0,0.0,-6155000,-935000.0,2970000.0,0,0,0,0,0.0,0.0,0,4000,0,0,4000.0,0,0,0,-6155000.0
NYLD,2013-06-30,USD,-11000000.0,0,0,0,0,0.0,182000000.0,0,0.0,0,-144000000.0,227000000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4000000.0
OCFT,2019-12-31,CNY,-344181000.0,0,0,0,0,1.49,101756000.0,0,0.0,0,-1716686000.0,2213173000.0,0,0,0,0,0.0,0.0,0,0,0,0,2137257000.0,0,0,0,-619375000.0
ODT,2017-12-31,USD,-14075000.0,0,0,0,0,10000.0,15000.0,0,0.0,-15746000,-15000.0,137691000.0,0,0,0,0,0.0,0.0,0,0,0,0,221447000.0,0,0,0,-15746000.0
OILT,2011-06-30,USD,19363000.0,0,0,0,0,0.0,12248000.0,0,0.0,0,0.0,0.0,0,0,0,0,-2000000.0,-2000000.0,0,0,0,0,0.0,0,0,0,7616000.0
OMP,2017-09-30,USD,29092000.0,0,0,0,0,4147000.0,57047000.0,0,94000.0,14509000,-57047000.0,27955000.0,0,0,0,0,-113712000.0,-113712000.0,0,0,0,0,0.0,0,0,0,13427000.0
ONCE,2014-12-31,USD,10386000.0,0,0,0,0,169790.0,11697000.0,0,0.0,0,-11696962.0,75878000.0,0,0,0,0,0.0,0.0,0,0,0,0,271516259.0,0,0,0,-24324809.0
OPRA,2018-06-30,USD,6820000.0,0,0,0,0,3051000.0,2616000.0,0,0.0,0,-2426000.0,169463000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7411000.0
OPTM,2006-10-31,USD,211000.0,0,0,0,0,0.0,930000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2759000.0
OPWR,2014-03-31,USD,-2133000.0,0,0,0,0,1347000.0,2038000.0,-3067000,0.0,0,-2038000.0,871000.0,0,0,0,0,0.0,0.0,0,0,0,0,955000.0,0,-3336000,-36000,-6980000.0
OPXT,2007-03-31,USD,0.0,0,0,0,0,0.0,3142000.0,0,0.0,0,0.0,117673000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,909000.0
ORCC,2019-06-30,USD,-170859000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,1230125000.0,0,0,0,0,-44496000.0,-44496000.0,0,0,0,0,2330510000.0,0,0,0,124670000.0
ORIC,2020-03-31,USD,-8279000.0,0,0,0,0,250000.0,4000.0,0,0.0,-8872000,189000.0,-1627000.0,0,0,0,0,0.0,0.0,0,0,0,0,12000.0,0,0,0,-8872000.0
ORSNU,2019-06-30,USD,-103.0,0,0,0,0,0.0,0.0,0,0.0,-103,0.0,-85406.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-85509,0,-103.0
ORTX,2018-09-30,USD,-30911000.0,0,0,0,0,370000.0,887000.0,0,0.0,0,-887000.0,147119000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-33888000.0
OSH,2020-06-30,USD,-6337000.0,0,0,0,0,5178000.0,8043000.0,0,0.0,0,-4661000.0,204970000.0,0,0,0,0,0.0,0.0,0,0,0,0,224363000.0,0,0,0,-42199000.0
OSP,2007-09-30,USD,18072000.0,0,0,0,0,0.0,31418000.0,0,0.0,0,0.0,13301000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
OSS,2017-12-31,USD,-678566.0,0,0,0,0,836274.0,307959.0,0,1256803.0,-228726,-307959.0,683658.0,0,0,0,0,0.0,0.0,0,0,0,0,105502.0,0,0,0,-120676.0
PAGS,2017-12-31,USD,136957000.0,0,0,0,0,51571000.0,2377000.0,0,-40586000.0,0,-207233000.0,-259584000.0,0,0,0,0,-16386000.0,-16386000.0,0,0,0,0,0.0,0,0,0,52950000.0
PAND,2020-06-30,USD,-9302000.0,0,0,0,0,103000.0,495000.0,0,0.0,-9237000,-495000.0,47864000.0,0,0,0,0,0.0,0.0,0,0,0,0,-136000.0,0,0,0,-9237000.0
PATH,2010-06-30,USD,0.0,0,0,0,0,0.0,25000.0,0,0.0,0,0.0,14186000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
PBTS,2019-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-1442525.0
PCAP,2005-06-30,USD,1441000.0,0,0,0,0,0.0,4000.0,0,0.0,0,0.0,13897000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,308000.0
PCVX,2020-06-30,USD,-9172000.0,0,0,0,0,355000.0,55000.0,0,0.0,0,-55000.0,264482000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-20320000.0
PDD,2018-06-30,USD,54124775.04,0,0,0,0,50926814.64,2007198.56,0,0.0,0,-43663767.25,-568236.35,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-973888422.32
PDH,2012-03-31,USD,75749000.0,0,0,0,0,0.0,6148000.0,0,9154000.0,0,0.0,0.0,0,0,0,0,-250000000.0,-250000000.0,0,0,0,0,0.0,0,0,0,0.0
PETZ,2017-09-30,USD,-774124.0,0,0,0,0,94753.0,99585.0,0,222305.0,0,-167645.0,1857978.0,0,0,0,0,0.0,0.0,0,0,0,0,2862404.0,0,0,0,-213978.0
PFHD,2019-12-31,USD,5640000.0,0,0,0,0,421000.0,729000.0,0,0.0,988000,-22236000.0,85051000.0,0,0,0,0,0.0,0.0,0,244000,0,0,0.0,0,0,0,988000.0
PGEM,2013-06-30,USD,-27031000.0,0,0,0,0,14216000.0,4704000.0,-46845000,-1011000.0,0,-103973000.0,146887000.0,0,0,0,0,0.0,0.0,0,0,0,0,353407000.0,0,16771000,888000,-50877000.0
PGND,2015-06-30,USD,37531000.0,0,0,0,0,0.0,15179000.0,0,0.0,0,0.0,0.0,0,0,0,0,-8500000.0,-8500000.0,0,0,0,0,0.0,0,0,0,0.0
PGNY,2019-09-30,USD,5879000.0,0,0,0,0,535000.0,420000.0,0,0.0,-8210000,-420000.0,1907000.0,0,0,0,0,0.0,0.0,0,0,0,0,-182000.0,0,0,0,-8210000.0
PHAS,2018-09-30,USD,-3576000.0,0,0,0,0,28000.0,3000.0,0,0.0,-7901000,-3000.0,19186000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,15607000,0,-7901000.0
PHAT,2019-09-30,USD,-7108000.0,0,0,0,0,2000.0,26000.0,0,0.0,-68112000,-26000.0,-1299000.0,0,0,0,0,0.0,0.0,0,0,0,0,-1299000.0,0,0,0,-68112000.0
PING,2019-09-30,USD,410000.0,0,0,0,0,8219000.0,2187000.0,0,0.0,-595000,-5255000.0,3925000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-595000.0
PLMR,2019-03-31,USD,22307000.0,0,0,0,0,6975000.0,27000.0,0,0.0,22307000,3630000.0,-5120000.0,0,0,0,0,-5120000.0,-5120000.0,0,0,0,0,0.0,0,0,0,-14411000.0
PLYM,2017-06-30,USD,1339000.0,0,0,0,0,0.0,0.0,0,0.0,0,-627000.0,30279000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-11158000.0
PMII,2007-09-30,USD,0.0,0,0,0,0,0.0,1301000.0,0,0.0,0,0.0,22255000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
PNG,2010-03-31,USD,10170000.0,0,0,0,0,0.0,20580000.0,0,0.0,0,0.0,14000000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3123000.0
PPD,2019-12-31,USD,119224000.0,0,0,0,0,66934000.0,36026000.0,-18857000,0.0,18294000,-37680000.0,-168810000.0,0,1274000,0,0,-1246000000.0,-1246000000.0,0,0,0,0,-1274000.0,0,0,0,16750000.0
PRFX,2020-09-30,USD,-1121000.0,0,0,0,0,0.0,0.0,0,0.0,0,-5000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
PRNB,2018-09-30,USD,6324000.0,0,0,0,0,69000.0,87000.0,0,0.0,6683000,-30786000.0,163576000.0,0,0,0,0,0.0,0.0,0,0,0,0,1253000.0,0,0,0,6683000.0
PRT,2018-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3835771.0
PRVL,2019-06-30,USD,-10129000.0,0,0,0,0,56175.0,1282000.0,0,0.0,-15103000,-1282000.0,113239000.0,0,0,0,0,0.0,0.0,0,0,0,0,166255000.0,0,0,0,-15103000.0
PSDO,2017-03-31,USD,96300000.0,0,0,0,0,0.0,86800000.0,0,24200000.0,0,-76000000.0,-25500000.0,0,0,0,0,0.0,0.0,0,0,0,0,247500000.0,0,0,0,-6000000.0
PSMI,2012-06-30,USD,22934000.0,0,0,0,0,0.0,6126000.0,0,0.0,0,0.0,13988000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
PSNL,2019-06-30,USD,-10902000.0,0,0,0,0,1100000.0,1841000.0,0,-654000.0,-5869000,-1841000.0,142777000.0,0,0,0,0,0.0,0.0,0,0,0,0,144644000.0,0,0,0,-5869000.0
PSN,2019-03-31,USD,21160000.0,0,0,0,0,30591000.0,11041000.0,0,0.0,21160000,-301059000.0,210623000.0,0,0,0,0,-52093000.0,-52093000.0,0,0,0,0,-813000.0,0,0,0,9741000.0
PSTL,2019-03-31,USD,517313.0,0,0,0,0,485992.0,11840.0,109044,0.0,257076,-656960.0,272042.0,0,0,0,0,-1218036.0,-1218036.0,0,0,0,0,0.0,0,132395,0,257076.0
PS,2018-06-30,USD,-5793000.0,0,0,0,0,5499000.0,2706000.0,0,0.0,-43796000,-3441000.0,190615000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-31090000.0
PTACU,2019-12-31,USD,-282840.0,0,0,0,0,0.0,0.0,0,0.0,0,-172500000.0,174195740.0,0,0,0,0,0.0,0.0,0,0,0,0,178225000.0,0,0,0,32110.0
PTHN,2016-07-31,USD,2500000.0,0,0,0,0,-49700000.0,163100000.0,0,0.0,0,-68000000.0,569600000.0,0,0,0,0,0.0,0.0,0,0,0,0,584800000.0,0,0,0,8800000.0
PTXP,2015-06-30,USD,0.0,0,0,0,0,0.0,162483000.0,0,0.0,0,0.0,176082000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
PT,2018-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3372000.0
PVTL,2018-04-30,USD,4451000.0,0,0,0,0,4755000.0,1879000.0,0,0.0,0,1355000.0,565841000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-32515000.0
PYPD,2020-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-16993000.0
QD,2017-09-30,USD,350860000.0,0,0,0,0,5790986.0,11298011.0,0,0.0,0,1042099000.0,-1093516000.0,0,0,0,0,0.0,0.0,0,0,0,0,5339532767.0,0,0,0,100522000.0
QEPM,2013-06-30,USD,63400000.0,0,0,0,0,0.0,7500000.0,0,0.0,0,0.0,0.0,0,0,0,0,-8300000.0,-8300000.0,0,0,0,0,0.0,0,0,0,16400000.0
QFIN,2018-12-31,CNY,-399455.87,0,0,0,0,3287.78,5254.3,0,0.0,0,-456823.0,-783821.76,0,0,0,0,0.0,0.0,0,0,0,0,29458912.88,0,0,0,5108799.14
QH,2020-06-30,CNY,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,20660000.0
QK,2019-09-30,CNY,-32500000.0,0,0,0,0,55895000.0,66590000.0,0,0.01,0,-63743000.0,-105817000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-125116000.0
QRE,2010-12-31,USD,95662000.0,0,0,0,0,0.0,949937000.0,0,0.0,0,0.0,905926000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
QTNA,2016-09-30,USD,1709000.0,0,0,0,0,343000.0,1621000.0,0,-2819000.0,0,-1054000.0,443000.0,0,0,0,0,0.0,0.0,0,0,0,0,-184000.0,0,0,0,22000.0
QTRX,2017-12-31,USD,-4402000.0,0,0,0,0,482000.0,339000.0,0,1008000.0,-7382000,-339000.0,65733000.0,0,0,0,0,0.0,0.0,0,0,0,0,65806000.0,0,0,0,-7382000.0
QTT,2018-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-150038955.73
RALY,2013-04-30,USD,1357000.0,0,0,0,0,0.0,2142000.0,0,0.0,0,0.0,89680000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
RAPT,2019-09-30,USD,-12139000.0,0,0,0,0,342000.0,76000.0,0,0.0,-9967000,-76000.0,663000.0,0,0,0,0,0.0,0.0,0,0,0,0,15161000.0,0,0,0,-9971000.0
RARX,2016-09-30,USD,-12819000.0,0,0,0,0,0.0,4494000.0,0,0.0,0,-4358000.0,28987000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-17976000.0
RCPT,2013-03-31,USD,-7462000.0,0,0,0,0,-328000.0,0.0,0,0.0,0,0.0,20347000.0,0,0,0,0,0.0,0.0,0,0,0,0,20347000.0,0,12885000,0,-9649000.0
RCUS,2018-03-31,USD,-13247000.0,0,0,0,0,800000.0,1054000.0,-29000,0.0,-13180000,-16491000.0,129428000.0,0,0,0,0,0.0,0.0,0,0,0,0,126124000.0,0,99690000,0,-12954000.0
RDA,2010-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,8251000.0
REAL,2019-06-30,USD,-23603000.0,0,0,0,0,3185000.0,6299000.0,0,2136000.0,-26875000,-7626000.0,-3968000.0,0,0,0,0,0.0,0.0,0,0,0,0,71550000.0,0,0,0,-26875000.0
REDU,2017-09-30,USD,198410000.0,0,0,0,0,13154000.0,10063000.0,0,-250000.0,0,-283479000.0,-43331000.0,0,0,0,0,0.0,0.0,0,0,0,0,32593000.0,0,0,0,4667000.0
REPL,2018-06-30,USD,-6859000.0,0,0,0,0,33000.0,116000.0,0,0.0,-10044000,4890000.0,-195000.0,0,0,0,0,0.0,0.0,0,0,0,0,-195000.0,0,-2895000,-731000,-10044000.0
REST,2006-06-30,USD,0.0,0,0,0,0,0.0,96000.0,0,221000.0,0,0.0,31807000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
RETO,2017-12-31,USD,2534920.0,0,0,0,0,1566740.0,4639000.0,0,312339.0,0,-7374000.0,13999050.0,0,0,0,0,0.0,0.0,0,0,0,0,19700000.0,0,0,0,6646790.0
REYN,2019-12-31,USD,257000000.0,0,0,0,0,28000000.0,35000000.0,0,-58000000.0,90000000,-35000000.0,-135000000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,90000000.0
